created_at,entry_id,humidity,temperature,sound,gas
17-11-2024 11:00,7934,34.8,32.7,0,106.34919
17-11-2024 11:00,7935,34.9,32.5,0,112.26605
17-11-2024 11:01,7936,35.6,32.5,0,101.83981
17-11-2024 11:01,7937,34.5,32.7,0,139.41797
17-11-2024 11:02,7938,34.3,32.5,0,125.10421
17-11-2024 11:02,7939,34.5,32.3,0,104.07027
17-11-2024 11:03,7940,35.7,32.3,0,111.05702
17-11-2024 11:03,7941,35.3,32.5,0,123.75681
17-11-2024 11:04,7942,35.3,32.8,0,127.84339
17-11-2024 11:04,7943,35.4,32.8,0,113.48821
17-11-2024 11:05,7944,35.5,32.8,0,112.26605
17-11-2024 11:05,7945,33.6,32.9,0,126.46635
17-11-2024 11:06,7946,34.4,33,0,136.42871
17-11-2024 11:06,7947,33.7,33,0,113.48821
17-11-2024 11:07,7948,34.8,33.3,0,130.64291
17-11-2024 11:08,7949,33.9,32.7,0,108.67775
17-11-2024 11:08,7950,34.8,32.7,0,104.07027
17-11-2024 11:09,7951,36.2,32.7,0,132.06575
17-11-2024 11:09,7952,37.1,32.7,0,115.97254
17-11-2024 11:10,7953,35.9,32.6,0,109.86096
17-11-2024 11:10,7954,36.4,32.7,0,125.10421
17-11-2024 11:11,7955,35.1,32.6,0,115.97254
17-11-2024 11:12,7956,35.7,32.8,0,107.5072
17-11-2024 11:12,7957,35.9,32.5,0,115.97254
17-11-2024 11:13,7958,37.8,32.4,0,125.10421
17-11-2024 11:13,7959,36.1,32.3,0,115.97254
17-11-2024 11:14,7960,36.8,32.2,0,106.34919
17-11-2024 11:14,7961,37.6,32.3,0,139.41797
17-11-2024 11:15,7962,36,32.2,0,105.20361
17-11-2024 11:15,7963,36.5,32,0,113.48821
17-11-2024 11:16,7964,36.4,32,0,109.86096
17-11-2024 11:16,7965,36.1,32.1,0,99.65675
17-11-2024 11:17,7966,36.3,32.2,0,111.05702
17-11-2024 11:17,7967,36.1,32.1,0,100.74242
17-11-2024 11:18,7968,36,31.9,0,134.95848
17-11-2024 11:18,7969,36.8,31.8,0,115.97254
17-11-2024 11:19,7970,35.4,32.1,0,115.97254
17-11-2024 11:19,7971,35,32.1,0,102.94905
17-11-2024 11:20,7972,34.9,31.9,0,136.42871
17-11-2024 11:20,7973,34.7,32.1,0,105.20361
17-11-2024 11:21,7974,34.9,32.3,0,106.34919
17-11-2024 11:21,7975,34.7,32.2,0,101.83981
17-11-2024 11:22,7976,34.7,31.9,0,106.34919
17-11-2024 11:22,7977,34.4,31.6,0,126.46635
17-11-2024 11:23,7978,33.9,31.6,0,114.72366
17-11-2024 11:23,7979,34.2,31.9,0,121.10556
17-11-2024 11:24,7980,34.3,32,0,105.20361
17-11-2024 11:25,7981,34.1,32.2,0,98.58266
17-11-2024 11:25,7982,32.8,32.2,0,113.48821
17-11-2024 11:26,7983,33.1,32.4,0,114.72366
17-11-2024 11:26,7984,33.1,32.6,0,99.65675
17-11-2024 11:27,7985,33.5,32.5,0,113.48821
17-11-2024 11:28,7986,33.2,32.9,0,108.67775
17-11-2024 11:28,7987,33.7,33.2,0,134.95848
17-11-2024 11:29,7988,32.5,33.4,0,129.23552
17-11-2024 11:29,7989,32,33.6,0,114.72366
17-11-2024 11:30,7990,32.8,33.8,0,100.74242
17-11-2024 11:30,7991,32.1,33.8,0,99.65675
17-11-2024 11:31,7992,32.4,33.8,0,111.05702
17-11-2024 11:31,7993,31.8,33.5,0,126.46635
17-11-2024 11:32,7994,32,33.3,0,105.20361
17-11-2024 11:32,7995,32.3,32.6,0,95.42857
17-11-2024 11:33,7996,34.3,32.5,0,108.67775
17-11-2024 11:33,7997,34.5,32.6,0,106.34919
17-11-2024 11:34,7998,32.4,32.8,0,106.34919
17-11-2024 11:34,7999,34,32.7,0,109.86096
17-11-2024 11:35,8000,34.4,32.8,0,111.05702
17-11-2024 11:35,8001,33.7,32.9,0,113.48821
17-11-2024 11:36,8002,34.4,33.3,0,113.48821
17-11-2024 11:36,8003,31.9,33.6,0,123.75681
17-11-2024 11:37,8004,32.5,33.8,0,112.26605
17-11-2024 11:37,8005,31.4,33.8,0,93.38141
17-11-2024 11:38,8006,32.6,33.7,0,106.34919
17-11-2024 11:38,8007,32.5,33.5,0,99.65675
17-11-2024 11:39,8008,32.4,33.2,0,105.20361
17-11-2024 11:39,8009,32.9,32.9,0,106.34919
17-11-2024 11:40,8010,32.4,32.8,0,105.20361
17-11-2024 11:40,8011,32.9,32.7,0,104.07027
17-11-2024 11:41,8012,33.7,32.5,0,104.07027
17-11-2024 11:42,8013,33.4,32.5,0,93.38141
17-11-2024 11:42,8014,32.9,32.5,0,100.74242
17-11-2024 11:43,8015,35,32.7,0,98.58266
17-11-2024 11:43,8016,34.1,32.8,0,98.58266
17-11-2024 11:44,8017,33.8,32.7,0,106.34919
17-11-2024 11:44,8018,33.9,32.7,0,106.34919
17-11-2024 11:45,8019,33.8,32.8,0,106.34919
17-11-2024 11:45,8020,34.5,32.9,0,132.06575
17-11-2024 11:46,8021,32.4,33.2,0,129.23552
17-11-2024 11:46,8022,32.3,33.1,0,98.58266
17-11-2024 11:47,8023,32.4,33.1,0,106.34919
17-11-2024 11:47,8024,32,32.8,0,109.86096
17-11-2024 11:48,8025,32,32.5,0,109.86096
17-11-2024 11:48,8026,32.7,32.3,0,112.26605
17-11-2024 11:49,8027,33.9,32.2,0,115.97254
17-11-2024 11:49,8028,34.2,32.2,0,142.47351
17-11-2024 11:50,8029,33.9,32.4,0,89.416
17-11-2024 11:50,8030,33,32.2,0,130.64291
17-11-2024 11:51,8031,33.3,31.9,0,98.58266
17-11-2024 11:51,8032,34.2,32.1,0,130.64291
17-11-2024 11:52,8033,35,32.1,0,106.34919
17-11-2024 11:52,8034,35.8,32.1,0,114.72366
17-11-2024 11:53,8035,34.2,32.4,0,99.65675
17-11-2024 11:53,8036,34.9,32.7,0,132.06575
17-11-2024 11:54,8037,33.5,32.9,0,113.48821
17-11-2024 11:54,8038,33.1,32.9,0,113.48821
17-11-2024 11:55,8039,33.6,32.6,0,133.5042
17-11-2024 11:56,8040,34.4,32.5,0,98.58266
17-11-2024 11:56,8041,34.7,32.5,0,101.83981
17-11-2024 11:57,8042,33.4,32.5,0,101.83981
17-11-2024 11:57,8043,33.6,32.5,0,112.26605
17-11-2024 11:58,8044,34.8,32.5,0,99.65675
17-11-2024 11:58,8045,32.5,32.7,0,98.58266
17-11-2024 11:59,8046,32.7,32.5,0,100.74242
17-11-2024 11:59,8047,33.1,32.5,0,105.20361
17-11-2024 12:00,8048,33.7,32.4,0,98.58266
17-11-2024 12:00,8049,33.5,32.4,0,99.65675
17-11-2024 12:01,8050,34.9,32.4,0,109.86096
17-11-2024 12:01,8051,33.7,32.4,0,115.97254
17-11-2024 12:02,8052,34.8,32.5,0,98.58266
17-11-2024 12:02,8053,33.9,32.4,0,109.86096
17-11-2024 12:03,8054,33.4,32.4,0,101.83981
17-11-2024 12:03,8055,33.1,32.1,0,105.20361
17-11-2024 12:04,8056,33.9,31.9,0,125.10421
17-11-2024 12:04,8057,34.3,32.1,0,114.72366
17-11-2024 12:05,8058,34.9,32.3,0,111.05702
17-11-2024 12:05,8059,34.8,32.4,0,97.52
17-11-2024 12:06,8060,35.1,32.7,0,139.41797
17-11-2024 12:06,8061,35.5,32.9,0,104.07027
17-11-2024 12:07,8062,35,33.2,0,95.42857
17-11-2024 12:07,8063,33.1,33.4,0,111.05702
17-11-2024 12:08,8064,33.3,33.3,0,123.75681
17-11-2024 12:08,8065,32.8,32.9,0,114.72366
17-11-2024 12:09,8066,32.6,32.5,0,125.10421
17-11-2024 12:09,8067,33.2,32.5,0,115.97254
17-11-2024 12:10,8068,33.3,32.8,0,109.86096
17-11-2024 12:11,8069,33.6,32.9,0,109.86096
17-11-2024 12:11,8070,33.4,32.7,0,108.67775
17-11-2024 12:12,8071,34.3,32.7,0,98.58266
17-11-2024 12:12,8072,33.9,32.8,0,108.67775
17-11-2024 12:13,8073,34.2,32.6,0,115.97254
17-11-2024 12:13,8074,34,32.5,0,127.84339
17-11-2024 12:14,8075,34.2,32.7,0,111.05702
17-11-2024 12:14,8076,34.6,32.8,0,111.05702
17-11-2024 12:15,8077,33.5,33,0,109.86096
17-11-2024 12:15,8078,32.6,33.1,0,104.07027
17-11-2024 12:16,8079,33.1,33.2,0,101.83981
17-11-2024 12:16,8080,33.2,33.2,0,101.83981
17-11-2024 12:17,8081,31.1,33,0,125.10421
17-11-2024 12:17,8082,33.1,32.7,0,134.95848
17-11-2024 12:18,8083,33,32.9,0,98.58266
17-11-2024 12:18,8084,33.7,33,0,111.05702
17-11-2024 12:19,8085,32,33,0,111.05702
17-11-2024 12:19,8086,34.5,33,0,109.86096
17-11-2024 12:20,8087,34.3,33,0,108.67775
17-11-2024 12:20,8088,32,33.2,0,137.91513
17-11-2024 12:21,8089,33.5,32.9,0,139.41797
17-11-2024 12:21,8090,33.8,32.8,0,106.34919
17-11-2024 12:22,8091,33.6,32.9,0,111.05702
17-11-2024 12:22,8092,32.5,32.6,0,100.74242
17-11-2024 12:23,8093,33.1,32.7,0,114.72366
17-11-2024 12:23,8094,33.6,32.8,0,108.67775
17-11-2024 12:24,8095,33.5,33,0,98.58266
17-11-2024 12:24,8096,34.1,33.1,0,105.20361
17-11-2024 12:25,8097,33.6,32.9,0,122.42399
17-11-2024 12:25,8098,32.4,32.9,0,139.41797
17-11-2024 12:26,8099,33.8,32.7,0,106.34919
17-11-2024 12:26,8100,33.8,32.5,0,142.47351
17-11-2024 12:27,8101,34.4,32.5,0,137.91513
17-11-2024 12:27,8102,34.2,32.7,0,111.05702
17-11-2024 12:28,8103,32.4,32.8,0,113.48821
17-11-2024 12:29,8104,32.9,32.9,0,113.48821
17-11-2024 12:29,8105,34.6,32.9,0,111.05702
17-11-2024 12:30,8106,33,33,0,113.48821
17-11-2024 12:30,8107,33.8,32.8,0,101.83981
17-11-2024 12:31,8108,33.6,32.7,0,129.23552
17-11-2024 12:31,8109,32.6,32.9,0,115.97254
17-11-2024 12:32,8110,32.7,33,0,136.42871
17-11-2024 12:32,8111,34.2,33.1,0,105.20361
17-11-2024 12:33,8112,33.8,33.3,0,127.84339
17-11-2024 12:33,8113,32.6,33.4,0,109.86096
17-11-2024 12:34,8114,33.5,33.5,0,129.23552
17-11-2024 12:34,8115,33.7,33.5,0,108.67775
17-11-2024 12:35,8116,32.3,33.5,0,107.5072
17-11-2024 12:35,8117,32.5,33.4,0,122.42399
17-11-2024 12:36,8118,32,33.4,0,100.74242
17-11-2024 12:36,8119,33.4,33.3,0,115.97254
17-11-2024 12:37,8120,32.5,33.3,0,113.48821
17-11-2024 12:37,8121,33.5,33.2,0,125.10421
17-11-2024 12:38,8122,32.3,32.9,0,102.94905
17-11-2024 12:38,8123,33.4,32.7,0,109.86096
17-11-2024 12:39,8124,34.8,32.7,0,125.10421
17-11-2024 12:39,8125,35,32.8,0,109.86096
17-11-2024 12:40,8126,34.3,32.5,0,101.83981
17-11-2024 12:40,8127,34.7,32.2,0,109.86096
17-11-2024 12:41,8128,34.2,31.9,0,133.5042
17-11-2024 12:41,8129,33.9,31.6,0,99.65675
17-11-2024 12:42,8130,34.3,30.9,0,99.65675
17-11-2024 12:42,8131,34.8,30.6,0,99.65675
17-11-2024 12:43,8132,36.9,30.4,0,130.64291
17-11-2024 12:43,8133,36.5,30.4,0,98.58266
17-11-2024 12:44,8134,36.7,30.4,0,112.26605
17-11-2024 12:45,8135,36.6,30.5,0,125.10421
17-11-2024 12:45,8136,36.9,30.8,0,105.20361
17-11-2024 12:46,8137,36,31,0,104.07027
17-11-2024 12:46,8138,36,31.2,0,111.05702
17-11-2024 12:47,8139,35.9,30.9,0,97.52
17-11-2024 12:47,8140,37.2,30.6,0,144.02664
17-11-2024 12:48,8141,36.8,30.5,0,101.83981
17-11-2024 12:48,8142,36.7,30.2,0,126.46635
17-11-2024 12:49,8143,37.3,29.8,0,97.52
17-11-2024 12:49,8144,37.9,29.9,0,109.86096
17-11-2024 12:50,8145,38.5,30,0,101.83981
17-11-2024 12:50,8146,38.5,30,0,98.58266
17-11-2024 12:51,8147,38.1,30.2,0,106.34919
17-11-2024 12:51,8148,37.9,30,0,105.20361
17-11-2024 12:52,8149,38.9,30,0,104.07027
17-11-2024 12:52,8150,37.9,30,0,101.83981
17-11-2024 12:53,8151,39.3,30,0,136.42871
17-11-2024 12:53,8152,39.8,30.3,0,109.86096
17-11-2024 12:54,8153,38.5,30.5,0,112.26605
17-11-2024 12:54,8154,38.4,30.5,0,126.46635
17-11-2024 12:55,8155,38.5,30.6,0,106.34919
17-11-2024 12:55,8156,38.4,30.6,0,132.06575
17-11-2024 12:56,8157,38.8,30.6,0,109.86096
17-11-2024 12:56,8158,37.9,30.8,0,109.86096
17-11-2024 12:57,8159,37.5,30.9,0,104.07027
17-11-2024 12:57,8160,37.9,30.8,0,106.34919
17-11-2024 12:58,8161,38.6,30.8,0,106.34919
17-11-2024 12:58,8162,37.8,30.8,0,115.97254
17-11-2024 12:59,8163,39,30.9,0,99.65675
17-11-2024 12:59,8164,36.7,30.8,0,125.10421
17-11-2024 13:00,8165,38.2,30.8,0,99.65675
17-11-2024 13:00,8166,38.3,30.6,0,109.86096
17-11-2024 13:01,8167,39.4,30.5,0,99.65675
17-11-2024 13:01,8168,39.3,30.5,0,136.42871
17-11-2024 13:02,8169,38.9,30.4,0,106.34919
17-11-2024 13:03,8170,38.8,30.3,0,140.93736
17-11-2024 13:03,8171,38.4,30.4,0,109.86096
17-11-2024 13:04,8172,38.4,30.4,0,99.65675
17-11-2024 13:04,8173,39,30.2,0,130.64291
17-11-2024 13:05,8174,38.6,30.2,0,139.41797
17-11-2024 13:05,8175,38.4,30.1,0,139.41797
17-11-2024 13:06,8176,38,30,0,129.23552
17-11-2024 13:06,8177,38,29.8,0,109.86096
17-11-2024 13:07,8178,38.6,30,0,99.65675
17-11-2024 13:07,8179,38.9,29.9,0,101.83981
17-11-2024 13:08,8180,39.3,29.8,0,139.41797
17-11-2024 13:08,8181,39.4,29.7,0,108.67775
17-11-2024 13:09,8182,39.3,29.8,0,108.67775
17-11-2024 13:09,8183,39.3,29.9,0,113.48821
17-11-2024 13:10,8184,39.8,29.9,0,87.49583
17-11-2024 13:10,8185,38,30,0,132.06575
17-11-2024 13:11,8186,39.5,30,0,104.07027
17-11-2024 13:11,8187,39.7,29.7,0,126.46635
17-11-2024 13:12,8188,40,29.8,0,98.58266
17-11-2024 13:12,8189,40.7,29.8,0,133.5042
17-11-2024 13:13,8190,39.2,29.8,0,101.83981
17-11-2024 13:13,8191,40,29.8,0,133.5042
17-11-2024 13:14,8192,40.8,30,0,126.46635
17-11-2024 13:14,8193,39,30,0,84.69123
17-11-2024 13:15,8194,39.2,30,0,126.46635
17-11-2024 13:15,8195,39.1,30,0,125.10421
17-11-2024 13:16,8196,39.3,29.9,0,126.46635
17-11-2024 13:16,8197,39.4,29.9,0,115.97254
17-11-2024 13:17,8198,39.2,29.9,0,113.48821
17-11-2024 13:17,8199,39.9,29.9,0,115.97254
17-11-2024 13:18,8200,39.1,29.8,0,100.74242
17-11-2024 13:18,8201,40.1,29.7,0,105.20361
17-11-2024 13:19,8202,39.1,29.5,0,137.91513
17-11-2024 13:19,8203,40,29.3,0,125.10421
17-11-2024 13:20,8204,40.2,29.2,0,114.72366
17-11-2024 13:20,8205,40.9,29.3,0,136.42871
17-11-2024 13:21,8206,41.2,29.5,0,104.07027
17-11-2024 13:22,8207,40.1,29.5,0,126.46635
17-11-2024 13:22,8208,40.3,29.5,0,104.07027
17-11-2024 13:23,8209,40.1,29.4,0,113.48821
17-11-2024 13:23,8210,40.3,29.4,0,136.42871
17-11-2024 13:24,8211,40.1,29.2,0,115.97254
17-11-2024 13:24,8212,40.5,29,0,132.06575
17-11-2024 13:25,8213,39.7,29,0,126.46635
17-11-2024 13:25,8214,40.5,29,0,115.97254
17-11-2024 13:26,8215,40,29.1,0,106.34919
17-11-2024 13:26,8216,40.9,29.3,0,132.06575
17-11-2024 13:27,8217,40.8,29.4,0,134.95848
17-11-2024 13:27,8218,40.1,29.4,0,109.86096
17-11-2024 13:28,8219,39.3,29.5,0,115.97254
17-11-2024 13:28,8220,40.5,29.5,0,125.10421
17-11-2024 13:29,8221,41.1,29.5,0,113.48821
17-11-2024 13:29,8222,40,29.4,0,130.64291
17-11-2024 13:30,8223,39.6,29.2,0,100.74242
17-11-2024 13:30,8224,39.4,28.9,0,157.08708
17-11-2024 13:31,8225,39.4,29,0,126.46635
17-11-2024 13:31,8226,40.6,29,0,113.48821
17-11-2024 13:32,8227,40.6,29,0,134.95848
17-11-2024 13:32,8228,40.4,29.1,0,106.34919
17-11-2024 13:33,8229,40.3,28.9,0,113.48821
17-11-2024 13:33,8230,40.6,29,0,115.97254
17-11-2024 13:34,8231,41.1,29,0,109.86096
17-11-2024 13:34,8232,41.2,29.3,0,98.58266
17-11-2024 13:35,8233,41.2,29.2,0,137.91513
17-11-2024 13:35,8234,40.6,29.3,0,108.67775
17-11-2024 13:36,8235,40.1,29.2,0,100.74242
17-11-2024 13:37,8236,42.3,29.2,0,139.41797
17-11-2024 13:37,8237,40.9,29.3,0,145.59691
17-11-2024 13:38,8238,41.7,29.5,0,98.58266
17-11-2024 13:38,8239,40.1,29.5,0,115.97254
17-11-2024 13:39,8240,40.4,29.5,0,132.06575
17-11-2024 13:39,8241,39.8,29.3,0,130.64291
17-11-2024 13:40,8242,40.1,29.1,0,113.48821
17-11-2024 13:40,8243,40.1,29,0,113.48821
17-11-2024 13:41,8244,40.1,28.6,0,115.97254
17-11-2024 13:41,8245,41.5,28.6,0,142.47351
17-11-2024 13:42,8246,42.2,28.8,0,129.23552
17-11-2024 13:42,8247,41.6,28.8,0,122.42399
17-11-2024 13:43,8248,41.6,29,0,114.72366
17-11-2024 13:43,8249,41.2,29,0,123.75681
17-11-2024 13:44,8250,41,29.2,0,123.75681
17-11-2024 13:44,8251,40.9,29,0,109.86096
17-11-2024 13:45,8252,42,28.9,0,134.95848
17-11-2024 13:45,8253,42,28.9,0,134.95848
17-11-2024 13:46,8254,40.9,28.8,0,98.58266
17-11-2024 13:46,8255,42,28.9,0,104.07027
17-11-2024 13:47,8256,41.8,29,0,109.86096
17-11-2024 13:47,8257,41.5,28.8,0,136.42871
17-11-2024 13:48,8258,41.7,28.8,0,115.97254
17-11-2024 13:48,8259,41.8,28.9,0,126.46635
17-11-2024 13:49,8260,41.6,28.9,0,125.10421
17-11-2024 13:49,8261,41.9,29,0,104.07027
17-11-2024 13:50,8262,40.7,29,0,132.06575
17-11-2024 13:50,8263,41.1,28.9,0,139.41797
17-11-2024 13:51,8264,42.4,28.8,0,98.58266
17-11-2024 13:51,8265,42.9,28.8,0,114.72366
17-11-2024 13:52,8266,42,28.6,0,139.41797
17-11-2024 13:53,8267,42.3,28.8,0,136.42871
17-11-2024 13:54,8268,42.2,28.9,0,111.05702
17-11-2024 13:54,8269,42.6,28.9,0,104.07027
17-11-2024 13:55,8270,41.5,29,0,111.05702
17-11-2024 13:55,8271,41.6,28.7,0,127.84339
17-11-2024 13:56,8272,42.7,28.5,0,115.97254
17-11-2024 13:57,8273,42.6,28.7,0,139.41797
17-11-2024 13:57,8274,41.9,28.5,0,111.05702
17-11-2024 13:58,8275,42.6,28.5,0,102.94905
17-11-2024 13:58,8276,43.1,28.6,0,126.46635
17-11-2024 13:59,8277,43.4,28.8,0,123.75681
17-11-2024 13:59,8278,42.7,28.8,0,139.41797
17-11-2024 14:00,8279,42,28.8,0,122.42399
17-11-2024 14:01,8280,42.7,28.8,0,114.72366
17-11-2024 14:01,8281,42.4,28.6,0,115.97254
17-11-2024 14:03,8282,42.2,28.5,0,113.48821
17-11-2024 14:03,8283,42.9,28.5,0,108.67775
17-11-2024 14:04,8284,43.1,28.5,0,108.67775
17-11-2024 14:04,8285,43.1,28.4,0,115.97254
17-11-2024 14:05,8286,42.7,28.3,0,132.06575
17-11-2024 14:05,8287,42.8,28.4,0,104.07027
17-11-2024 14:06,8288,42.4,28.5,0,113.48821
17-11-2024 14:06,8289,42.9,28.5,0,113.48821
17-11-2024 14:07,8290,42.3,28.5,0,140.93736
17-11-2024 14:07,8291,42.9,28.4,0,139.41797
17-11-2024 14:08,8292,43.4,28.2,0,130.64291
17-11-2024 14:08,8293,43.6,28.3,0,101.83981
17-11-2024 14:09,8294,43.4,28.3,0,111.05702
17-11-2024 14:09,8295,44.2,28.1,0,122.42399
17-11-2024 14:10,8296,44.5,28,0,132.06575
17-11-2024 14:10,8297,44.1,28.1,0,123.75681
17-11-2024 14:11,8298,44.4,28.3,0,105.20361
17-11-2024 14:12,8299,44,28.4,0,100.74242
17-11-2024 14:12,8300,44.1,28.4,0,109.86096
17-11-2024 14:13,8301,44.7,28.5,0,113.48821
17-11-2024 14:13,8302,43.5,28.3,0,98.58266
17-11-2024 14:14,8303,44.4,28,0,99.65675
17-11-2024 14:14,8304,45,28.2,0,111.05702
17-11-2024 14:15,8305,44.6,28.2,0,139.41797
17-11-2024 14:16,8306,44.4,28.3,0,123.75681
17-11-2024 14:16,8307,43.8,28,0,106.34919
17-11-2024 14:17,8308,44.4,27.8,0,108.67775
17-11-2024 14:17,8309,45.1,27.9,0,115.97254
17-11-2024 14:18,8310,45.4,28,0,105.20361
17-11-2024 14:18,8311,44.5,28,0,99.65675
17-11-2024 14:19,8312,45.4,28,0,109.86096
17-11-2024 14:19,8313,45.2,28,0,106.34919
17-11-2024 14:20,8314,44.8,28,0,105.20361
17-11-2024 14:20,8315,44.9,28.1,0,115.97254
17-11-2024 14:21,8316,44.7,28,0,113.48821
17-11-2024 14:21,8317,44.8,27.9,0,114.72366
17-11-2024 14:22,8318,44.7,27.9,0,106.34919
17-11-2024 14:22,8319,45.1,27.9,0,132.06575
17-11-2024 14:23,8320,46.2,27.9,0,109.86096
17-11-2024 14:23,8321,45.5,28,0,108.67775
17-11-2024 14:24,8322,46.5,28,0,100.74242
17-11-2024 14:24,8323,45.7,27.9,0,99.65675
17-11-2024 14:25,8324,45.7,27.8,0,114.72366
17-11-2024 14:25,8325,45.4,27.5,0,111.05702
17-11-2024 14:26,8326,45.9,27.5,0,111.05702
17-11-2024 14:26,8327,46.3,27.7,0,95.42857
17-11-2024 14:27,8328,46.2,27.8,0,97.52
17-11-2024 14:27,8329,45.9,28,0,98.58266
17-11-2024 14:28,8330,45.2,27.9,0,106.34919
17-11-2024 14:28,8331,45.3,27.8,0,95.42857
17-11-2024 14:29,8332,45.8,27.7,0,108.67775
17-11-2024 14:29,8333,45.9,27.6,0,137.91513
17-11-2024 14:30,8334,46,27.7,0,105.20361
17-11-2024 14:30,8335,46.1,27.3,0,104.07027
17-11-2024 14:31,8336,46.5,27.4,0,98.58266
17-11-2024 14:32,8337,46.3,27.4,0,106.34919
17-11-2024 14:32,8338,46.9,27.4,0,107.5072
17-11-2024 14:33,8339,46.4,27.3,0,111.05702
17-11-2024 14:33,8340,46.8,27.1,0,113.48821
17-11-2024 14:34,8341,47.1,27.1,0,102.94905
17-11-2024 14:34,8342,46.9,27.1,0,99.65675
17-11-2024 14:35,8343,46.5,27,0,96.4687
17-11-2024 14:35,8344,47,27,0,115.97254
17-11-2024 14:36,8345,47.4,27,0,104.07027
17-11-2024 14:36,8346,47.1,27,0,97.52
17-11-2024 14:37,8347,47.9,27.1,0,106.34919
17-11-2024 14:37,8348,47.7,27.3,0,107.5072
17-11-2024 14:38,8349,47.7,27.2,0,98.58266
17-11-2024 14:38,8350,47.9,27.2,0,102.94905
17-11-2024 14:39,8351,48.5,27.2,0,104.07027
17-11-2024 14:40,8352,48,27.3,0,106.34919
17-11-2024 14:40,8353,48.1,27.3,0,108.67775
17-11-2024 14:41,8354,47.9,27.4,0,123.75681
17-11-2024 14:41,8355,47.2,27.4,0,106.34919
17-11-2024 14:42,8356,46.8,27.3,0,99.65675
17-11-2024 14:42,8357,47.9,27.3,0,101.83981
17-11-2024 14:43,8358,47.7,27.2,0,87.49583
17-11-2024 14:44,8359,47.3,27.1,0,105.20361
17-11-2024 14:44,8360,48.7,27,0,93.38141
17-11-2024 14:45,8361,48.2,27,0,98.58266
17-11-2024 14:46,8362,47.8,27,0,139.41797
17-11-2024 14:46,8363,48.3,27,0,99.65675
17-11-2024 14:47,8364,49.1,27,0,108.67775
17-11-2024 14:47,8365,49.2,27,0,115.97254
17-11-2024 14:48,8366,48.3,27,0,98.58266
17-11-2024 14:48,8367,48.7,26.9,0,114.72366
17-11-2024 14:49,8368,49.7,26.9,0,94.39953
17-11-2024 14:49,8369,49.4,27,0,101.83981
17-11-2024 14:50,8370,49,27,0,123.75681
17-11-2024 14:50,8371,49.8,27,0,115.97254
17-11-2024 14:51,8372,50.3,26.9,0,101.83981
17-11-2024 14:51,8373,50.5,26.8,0,102.94905
17-11-2024 14:52,8374,50.4,26.7,0,113.48821
17-11-2024 14:52,8375,51.1,26.7,0,111.05702
17-11-2024 14:53,8376,51.5,26.5,0,133.5042
17-11-2024 14:53,8377,51.8,26.5,0,98.58266
17-11-2024 14:54,8378,52.1,26.7,0,101.83981
17-11-2024 14:54,8379,52.6,26.7,0,100.74242
17-11-2024 14:55,8380,52.2,26.7,0,96.4687
17-11-2024 14:55,8381,51.8,26.6,0,101.83981
17-11-2024 14:56,8382,53,26.4,0,109.86096
17-11-2024 14:56,8383,53.3,26.4,0,111.05702
17-11-2024 14:57,8384,52.8,26.4,0,98.58266
17-11-2024 14:57,8385,53.4,26.4,0,114.72366
17-11-2024 14:58,8386,53.2,26.3,0,101.83981
17-11-2024 14:58,8387,53.6,26.3,0,99.65675
17-11-2024 14:59,8388,53.8,26.3,0,94.39953
17-11-2024 15:00,8389,53.9,26.3,0,106.34919
17-11-2024 15:00,8390,53.8,26.4,0,101.83981
17-11-2024 15:01,8391,53.5,26.4,0,132.06575
17-11-2024 15:01,8392,54.3,26.4,0,98.58266
17-11-2024 15:02,8393,53.6,26.2,0,100.74242
17-11-2024 15:02,8394,54.5,26.2,0,111.05702
17-11-2024 15:03,8395,54.4,26.3,0,97.52
17-11-2024 15:03,8396,53.4,26.3,0,99.65675
17-11-2024 15:04,8397,54,26.3,0,106.34919
17-11-2024 15:04,8398,54.3,26.4,0,98.58266
17-11-2024 15:05,8399,53.9,26.4,0,96.4687
17-11-2024 15:05,8400,54.2,26.4,0,105.20361
17-11-2024 15:06,8401,54.2,26.5,0,105.20361
17-11-2024 15:06,8402,53.8,26.4,0,106.34919
17-11-2024 15:07,8403,53.6,26.2,0,114.72366
17-11-2024 15:07,8404,54.3,26.1,0,100.74242
17-11-2024 15:08,8405,54.5,26,0,101.83981
17-11-2024 15:08,8406,54.4,26,0,99.65675
17-11-2024 15:09,8407,54.7,25.8,0,99.65675
17-11-2024 15:09,8408,55.1,25.8,0,99.65675
17-11-2024 15:10,8409,54.2,25.8,0,105.20361
17-11-2024 15:10,8410,54.3,25.8,0,108.67775
17-11-2024 15:11,8411,54.9,25.8,0,104.07027
17-11-2024 15:12,8412,54.4,25.9,0,98.58266
17-11-2024 15:12,8413,55.1,25.8,0,97.52
17-11-2024 15:13,8414,54.4,25.9,0,104.07027
17-11-2024 15:13,8415,55.1,25.8,0,134.95848
17-11-2024 15:14,8416,54.4,25.9,0,98.58266
17-11-2024 15:14,8417,55.1,25.8,0,98.58266
17-11-2024 15:15,8418,54.4,25.7,0,113.48821
17-11-2024 15:15,8419,54.8,25.5,0,98.58266
17-11-2024 15:16,8420,55.6,25.5,0,111.05702
17-11-2024 15:16,8421,54.7,25.5,0,108.67775
17-11-2024 15:17,8422,54.8,25.6,0,113.48821
17-11-2024 15:17,8423,55.2,25.7,0,94.39953
